Customer ID,Dependents,Under 30,Monthly Charge,Total Revenue,Tenure in Months,Internet Service,Device Protection Plan,Unlimited Data,Streaming Movies,Contract Date,Contract Period,Churn Label,Churn Score
1431-CYWMH,1,0,19.05,1475.95,22,0,0,0,0,2021-12-24,645,0,30
6349-JDHQP,0,0,19.85,2046.53,53,0,0,0,0,2019-05-05,1609,0,36
5847-MXBEO,0,0,20.3,703.02,22,0,0,0,0,2021-12-19,650,0,50
1116-FRYVH,1,1,39.4,2108.65,48,1,0,0,0,2019-10-14,1447,0,26
9633-XQABV,0,0,70.25,305.9,3,1,0,1,0,2023-07-04,88,0,46
1183-CANVH,0,0,60.0,1379.12,23,1,0,1,0,2021-11-09,690,0,54
1972-XMUWV,0,0,59.8,4473.15,65,1,0,1,0,2018-05-08,1971,0,37
8679-LZBMD,0,0,90.65,5019.15,44,1,0,1,1,2020-02-04,1334,0,26
3407-JMJQQ,1,1,109.0,7942.44,71,1,1,0,1,2017-11-12,2148,0,35
6252-DFGTK,0,0,68.1,3602.57,37,1,1,1,0,2020-09-06,1119,0,60
1539-LNKHM,0,0,20.4,545.0,12,0,0,0,0,2022-10-04,361,0,60
8645-KOMJQ,1,1,81.95,8993.44,69,1,1,1,1,2018-01-08,2091,0,59
0289-IVARM,0,0,60.55,3550.95,35,1,1,1,0,2020-11-14,1050,0,34
9761-XUJWD,0,1,65.6,382.9,5,1,0,1,1,2023-05-14,139,0,65
4057-FKCZK,1,0,82.5,6563.99,58,1,0,1,0,2018-12-01,1764,0,25
4291-TPNFG,0,0,82.3,8229.43,72,1,1,0,1,2017-10-26,2165,0,76
6087-YPWHO,0,0,68.15,6055.02,72,1,1,1,0,2017-10-16,2175,0,34
3090-QFUVD,0,0,20.3,24.39,1,0,0,0,0,2023-08-23,38,0,31
1722-LDZJS,1,0,20.2,2151.47,53,0,0,0,0,2019-05-28,1586,0,22
1818-ESQMW,0,0,89.2,3453.34,27,1,1,1,1,2021-07-13,809,0,54
7401-RUBNK,0,1,74.8,2217.27,18,1,0,1,0,2022-04-20,528,0,39
0506-YLVKJ,1,0,20.2,3029.77,46,0,0,0,0,2019-12-18,1382,0,35
8661-BOYNW,0,0,84.4,6474.45,72,1,1,1,1,2017-10-18,2173,0,44
4815-GBTCD,0,0,25.15,99.95,4,1,0,1,0,2023-06-27,95,0,31
2805-AUFQN,0,0,19.8,823.45,25,0,0,0,0,2021-09-28,732,0,20
0980-PVMRC,1,1,50.85,2036.55,40,1,0,1,1,2020-06-22,1195,0,35
7233-DRTRF,0,0,102.4,7562.3,63,1,1,1,1,2018-07-22,1896,0,43
3873-NFTGI,0,0,55.5,1026.27,14,1,0,1,0,2022-08-16,410,0,68
7048-GXDAY,0,0,106.4,4710.28,39,1,0,1,1,2020-07-27,1160,0,66
8571-ZCMCX,1,0,60.0,2768.65,47,1,1,1,1,2019-11-02,1428,0,48
1169-WCVAK,0,0,88.8,2319.3,19,1,0,1,0,2022-03-27,552,0,63
7129-CAKJW,0,0,80.05,2109.97,17,1,1,1,0,2022-05-19,499,0,27
3570-YUEKJ,0,0,49.55,2443.77,42,1,0,1,0,2020-04-08,1270,0,43
1555-HAPSU,1,1,23.9,3751.61,71,0,0,0,0,2017-11-03,2157,0,59
8464-EETCQ,0,0,18.8,2216.68,57,0,0,0,0,2019-01-17,1717,0,58
2419-FSORS,0,1,108.4,8488.46,72,1,1,1,1,2017-10-21,2170,0,33
8132-YPVBX,0,1,85.95,758.44,6,1,0,1,1,2023-04-16,167,0,80
6754-LZUKA,0,1,80.9,6354.41,61,1,1,1,1,2018-09-28,1828,0,64
8099-MZPUJ,1,0,111.8,6047.01,48,1,1,1,1,2019-10-01,1460,0,57
0787-LHDYT,0,0,20.6,865.29,16,0,0,0,0,2022-06-16,471,0,64
0374-IOEGQ,0,0,44.6,169.47,3,1,0,1,0,2023-07-27,65,0,74
3197-NNYNB,0,0,105.1,8435.6,65,1,1,1,1,2018-05-15,1964,0,28
3396-DKDEL,1,0,115.15,9045.2,70,1,1,1,1,2017-12-11,2119,0,80
1752-OZXFY,0,0,59.8,4475.55,60,1,0,1,0,2018-10-06,1820,0,63
9066-QRSDU,0,1,26.3,3287.07,69,0,0,0,0,2018-01-23,2076,0,25
9867-NNXLC,0,0,20.05,1216.44,22,0,0,0,0,2021-12-13,656,0,44
5321-NTRKC,1,1,79.85,7545.61,66,1,1,1,1,2018-04-03,2006,0,56
3161-GETRM,1,0,90.05,3778.7,34,1,1,1,1,2020-12-05,1029,0,59
0402-OAMEN,1,0,24.45,3189.42,72,0,0,0,0,2017-10-03,2188,0,64
6933-VLYFX,1,0,59.95,1848.8,31,1,1,1,1,2021-03-04,940,0,37
6754-WKSHP,1,0,25.35,851.4,30,0,0,0,0,2021-04-11,902,0,47
5055-MGMGF,0,0,105.05,9621.1,65,1,1,0,1,2018-05-23,1956,0,53
4641-FROLU,1,0,19.3,950.9,30,0,0,0,0,2021-04-19,894,0,30
2862-JVEOY,0,0,19.15,187.64,6,0,0,0,0,2023-04-04,179,0,41
2969-QWUBZ,0,0,51.4,96.8,2,1,0,1,1,2023-08-04,57,0,58
9822-BIIGN,1,0,71.85,5288.58,53,1,0,1,1,2019-05-08,1606,0,52
1534-OULXE,1,0,49.7,5575.25,61,1,0,1,0,2018-09-08,1848,0,46
2971-SGAFL,0,0,78.75,1544.55,13,1,1,0,1,2022-09-19,376,0,79
2905-KFQUV,0,0,70.4,169.78,2,1,0,1,0,2023-08-02,59,0,39
3370-HXOPH,0,0,76.1,300.65,3,1,0,1,0,2023-07-02,90,0,25
9391-YZEJW,0,0,94.0,7759.18,62,1,0,1,1,2018-08-23,1864,0,25
9958-MEKUC,1,1,103.95,10824.66,72,1,1,1,1,2017-10-13,2178,0,26
0281-CNTZX,0,0,19.95,3651.48,63,0,0,0,0,2018-07-06,1912,0,74
9114-VEPUF,0,1,96.1,7893.07,62,1,0,1,1,2018-08-07,1880,0,61
7876-BEUTG,0,0,48.8,1118.2,15,1,0,1,0,2022-07-20,437,0,57
2338-BQEZT,0,0,50.55,3031.85,55,1,0,1,0,2019-03-07,1668,0,44
9873-MNDKV,0,0,44.65,793.01,11,1,0,1,0,2022-11-27,307,0,64
8241-JUIQO,0,1,19.45,2916.86,61,0,0,0,0,2018-09-01,1855,0,26
2194-IIQOF,0,0,89.3,7801.55,71,1,1,1,1,2017-11-19,2141,0,30
9631-RXVJM,0,0,19.25,826.3,35,0,0,0,0,2020-11-21,1043,0,77
9584-EXCDZ,0,0,70.5,1875.86,17,1,0,1,0,2022-05-04,514,0,53
5093-FEGLU,0,1,19.65,3078.85,47,0,0,0,0,2019-11-04,1426,0,28
2621-UDNLU,0,0,20.85,107.31,3,0,0,0,0,2023-07-04,88,0,56
7526-IVLYU,0,0,19.65,175.12,3,0,0,0,0,2023-07-08,84,0,55
9214-EKVXR,0,0,44.0,70.15,1,1,0,1,0,2023-08-06,55,0,75
3410-MHHUM,1,0,94.4,5422.59,44,1,1,0,1,2020-02-16,1322,0,73
2122-YWVYA,0,0,75.4,1650.58,18,1,0,1,0,2022-04-26,522,0,53
2296-DKZFP,0,1,71.0,4470.05,65,1,1,1,1,2018-05-22,1957,0,32
8909-BOLNL,0,0,21.2,88.2,3,0,0,0,0,2023-07-20,72,0,29
6603-YRDCJ,0,1,61.05,2542.77,33,1,0,1,0,2021-01-07,996,0,21
3229-USWAR,0,0,79.95,2908.18,34,1,1,1,1,2020-12-24,1010,0,26
2138-VFAPZ,1,0,19.7,478.27,14,0,0,0,0,2022-08-20,406,0,68
6131-JLWZM,0,1,20.3,561.53,13,0,0,0,0,2022-09-24,371,0,45
0269-XFESX,1,1,24.35,1642.96,23,0,0,0,0,2021-11-13,686,0,30
1709-EJDOX,1,0,19.75,2901.28,47,0,0,0,0,2019-11-13,1417,0,34
4316-XCSLJ,1,0,50.3,1622.17,17,1,0,1,0,2022-05-19,499,0,33
0383-CLDDA,0,0,85.35,7171.83,69,1,1,1,1,2018-01-19,2080,0,37
2709-UQGNP,0,0,51.65,1014.9,10,1,0,1,0,2022-12-11,293,0,45
3549-ZTMNH,1,0,24.0,583.69,12,0,0,0,0,2022-10-24,341,0,69
8033-ATFAS,1,0,59.85,4218.96,39,1,1,1,0,2020-07-10,1177,0,47
0562-HKHML,1,0,23.9,2974.69,71,0,0,0,0,2017-11-01,2159,0,71
8277-RVRSV,1,1,24.15,856.73,33,0,0,0,0,2021-01-09,994,0,73
7054-ENNGU,0,1,50.85,579.91,9,1,0,1,0,2023-01-27,246,0,26
1455-HFBXA,0,0,91.6,5624.84,52,1,1,0,0,2019-06-12,1571,0,62
9402-CXWPL,0,1,98.9,7425.9,70,1,0,1,1,2017-12-09,2121,0,20
1628-BIZYP,0,0,85.0,100.2,1,1,0,1,1,2023-08-28,33,0,46
0082-LDZUE,0,0,44.3,87.25,1,1,0,1,0,2023-08-11,50,0,57
5343-SGUBI,0,0,80.2,6528.4,52,1,0,1,0,2019-06-04,1579,0,51
0856-NAOES,0,1,60.9,688.12,6,1,1,1,0,2023-04-18,165,0,80
1976-AZZPJ,0,0,34.2,256.6,7,1,0,1,0,2023-03-18,196,0,32
6156-UZDLF,0,1,87.15,3466.44,26,1,1,0,0,2021-08-10,781,0,77
3099-OONVS,1,0,54.3,2246.05,25,1,0,1,0,2021-09-08,752,0,63
9500-WBGRP,0,1,19.1,4200.66,69,0,0,0,0,2018-01-04,2095,0,31
5183-KLYEM,0,0,112.75,10729.88,72,1,1,1,1,2017-10-26,2165,0,60
5144-PQCDZ,0,0,19.95,198.69,4,0,0,0,0,2023-06-27,95,0,64
8514-VZHEB,1,0,19.5,2254.1,59,0,0,0,0,2018-11-03,1792,0,50
6625-IUTTT,0,1,65.55,7734.13,67,1,1,0,1,2018-03-20,2020,0,54
0068-FIGTF,0,1,78.2,3399.52,27,1,1,1,1,2021-07-13,809,0,54
5965-GGPRW,1,0,105.25,10205.35,72,1,1,1,1,2017-10-26,2165,0,78
8035-PWSEV,0,0,89.25,702.33,6,1,1,1,1,2023-04-02,181,0,76
2236-HILPA,1,0,20.65,1909.75,62,0,0,0,0,2018-08-10,1877,0,40
1840-BIUOG,0,1,68.7,2066.2,20,1,0,1,0,2022-02-25,582,0,73
1356-MKYSK,0,0,78.65,772.84,6,1,1,0,1,2023-04-05,178,0,68
6080-LNESI,0,0,24.75,2156.17,51,0,0,0,0,2019-07-23,1530,0,46
1830-IPXVJ,1,0,19.75,2861.0,61,0,0,0,0,2018-09-20,1836,0,22
8398-TBIYD,0,0,84.7,6795.71,72,1,0,1,0,2017-10-16,2175,0,78
9418-RUKPH,1,1,19.95,2652.6,38,0,0,0,0,2020-08-15,1141,0,75
4712-AUQZO,0,0,33.6,550.35,18,1,1,1,0,2022-04-01,547,0,21
9711-FJTBX,1,0,85.85,5436.68,56,1,1,1,0,2019-02-07,1696,0,28
2908-ZTPNF,0,0,34.85,1267.2,36,1,0,1,0,2020-10-15,1080,0,50
1414-YADCW,0,0,84.6,5781.1,70,1,0,1,0,2017-12-05,2125,0,39
8756-RDDLT,0,0,44.95,3085.35,68,1,0,1,1,2018-02-19,2049,0,63
2862-PFNIK,1,0,24.7,24.7,1,1,0,0,0,2023-08-24,37,0,29
5816-QVHRX,0,1,100.3,5208.62,37,1,0,1,1,2020-09-07,1118,0,44
4430-YHXGG,1,1,25.45,240.08,4,0,0,0,0,2023-06-18,104,0,77
6888-SBYAI,0,0,50.7,88.75,1,1,0,1,0,2023-08-04,57,0,30
7395-XWZOY,0,0,55.0,1165.55,20,1,1,1,0,2022-02-16,591,0,68
7169-YWAMK,1,0,68.4,6004.47,72,1,0,1,0,2017-10-07,2184,0,79
6859-RKMZJ,0,0,55.05,1094.35,11,1,0,1,0,2022-11-07,327,0,21
2729-VNVAP,1,0,19.8,1054.18,33,0,0,0,0,2021-01-04,999,0,42
2049-BAFNW,0,0,35.9,35.9,1,1,1,1,0,2023-08-08,53,0,55
3842-QTGDL,0,0,80.75,2057.3,16,1,0,1,0,2022-06-27,460,0,55
7163-OCEQI,1,0,78.65,2459.05,22,1,1,1,1,2021-12-05,664,0,67
9782-LGXMC,1,0,61.75,4753.36,49,1,1,1,0,2019-09-04,1487,0,39
5975-BAICR,1,0,63.7,3896.7,36,1,1,1,1,2020-10-08,1087,0,31
4673-KKSLS,0,0,87.6,4062.77,31,1,1,0,0,2021-03-02,942,0,48
4853-OITSN,0,0,89.15,491.95,5,1,0,1,1,2023-05-05,148,0,27
9800-OUIGR,1,0,20.0,1890.98,66,0,0,0,0,2018-04-25,1984,0,74
2324-EFHVG,0,0,104.4,9625.13,64,1,1,1,1,2018-06-16,1932,0,38
7094-MSZAO,1,0,20.05,356.8,10,0,0,0,0,2022-12-24,280,0,23
6907-CQGPN,0,0,34.3,1004.75,29,1,0,1,0,2021-05-20,863,0,65
0780-XNZFN,0,0,20.65,1221.93,57,0,0,0,0,2019-01-19,1715,0,49
0239-OXEXL,0,0,84.25,5938.02,46,1,0,0,0,2019-12-26,1374,0,49
2675-IJRGJ,0,0,19.65,2206.01,53,0,0,0,0,2019-05-11,1603,0,68
7049-GKVZY,0,0,79.85,1603.08,17,1,0,1,1,2022-05-08,510,0,42
8577-QSOCG,1,0,20.2,1765.97,38,0,0,0,0,2020-08-15,1141,0,63
3721-CNZHX,0,0,19.8,387.7,15,0,0,0,0,2022-07-07,450,0,28
0212-ISBBF,0,0,50.35,1098.85,22,1,0,1,1,2021-12-05,664,0,73
3585-YNADK,0,1,74.6,4746.86,57,1,1,1,0,2019-01-01,1733,0,76
1099-GODLO,1,0,20.35,50.44,1,0,0,0,0,2023-08-13,48,0,38
6828-HMKWP,1,1,21.05,858.45,12,0,0,0,0,2022-10-19,346,0,25
1472-TNCWL,1,0,94.7,4279.3,36,1,0,1,1,2020-10-03,1092,0,76
2080-GKCWQ,0,0,74.95,159.27,2,1,0,1,0,2023-08-20,41,0,76
2193-SFWQW,1,0,111.95,9766.86,72,1,1,1,1,2017-10-28,2163,0,25
5656-JAMLX,0,1,19.85,2132.19,62,0,0,0,0,2018-08-18,1869,0,45
3462-BJQQA,0,1,89.75,819.17,6,1,0,0,0,2023-04-16,167,0,63
0442-TDYUO,0,0,20.05,2622.88,48,0,0,0,0,2019-10-07,1454,0,28
6733-LRIZX,0,0,108.95,4727.95,35,1,1,1,1,2020-11-13,1051,0,32
9503-XJUME,1,1,19.65,2106.2,52,0,0,0,0,2019-06-06,1577,0,34
4367-NHWMM,0,0,24.9,24.9,1,1,0,1,0,2023-08-28,33,0,61
3779-OSWCF,0,0,93.2,7366.67,71,1,1,1,1,2017-11-20,2140,0,69
6736-DHUQI,1,0,84.8,5830.79,67,1,1,1,0,2018-03-13,2027,0,66
1360-RCYRT,1,0,30.35,678.75,23,1,0,1,0,2021-11-14,685,0,62
2724-FJDYW,1,0,54.85,2191.7,39,1,1,1,1,2020-07-10,1177,0,72
4451-RWASJ,1,0,19.5,980.15,15,0,0,0,0,2022-07-15,442,0,59
3460-TJBWI,1,0,24.2,785.93,24,0,0,0,0,2021-10-15,715,0,46
5917-HBSDW,1,1,19.35,782.91,37,0,0,0,0,2020-09-20,1105,0,31
0956-ACVZC,0,1,94.1,7845.28,54,1,1,0,1,2019-04-17,1627,0,70
2325-NBPZG,0,1,74.55,263.95,3,1,0,1,0,2023-07-07,85,0,58
4482-FTFFX,0,1,56.15,425.75,5,1,1,1,0,2023-05-18,135,0,78
8859-DZTGQ,0,1,20.35,1167.59,33,0,0,0,0,2021-01-12,991,0,71
0440-MOGPM,0,0,80.55,3516.46,41,1,1,1,1,2020-05-10,1238,0,29
0020-JDNXP,1,0,61.25,1993.2,34,1,1,1,1,2020-12-06,1028,0,37
3752-CQSJI,1,0,20.45,467.7,13,0,0,0,0,2022-09-03,392,0,25
5025-GOOKI,0,0,18.9,1024.85,20,0,0,0,0,2022-02-28,579,0,51
2887-JPYLU,1,0,45.2,3438.44,41,1,0,1,0,2020-05-08,1240,0,42
4770-QAZXN,0,0,19.45,834.0,13,0,0,0,0,2022-09-16,379,0,54
4896-CPRPF,1,0,25.45,1287.7,35,0,0,0,0,2020-11-22,1042,0,36
9714-EDSUC,0,1,94.9,406.55,4,1,0,1,1,2023-06-27,95,0,22
7353-YOWFP,0,0,20.25,406.28,7,0,0,0,0,2023-03-24,190,0,54
8008-ESFLK,0,0,110.5,6189.54,53,1,1,1,1,2019-05-03,1611,0,59
3363-EWLGO,0,0,19.95,283.6,5,0,0,0,0,2023-05-11,142,0,67
1689-YQBYY,1,0,76.6,1206.56,12,1,0,1,0,2022-10-04,361,0,61
4487-ZYJZK,1,0,19.6,2158.46,38,0,0,0,0,2020-08-09,1147,0,53
2959-FENLU,0,0,85.3,1226.82,9,1,1,0,1,2023-01-14,259,0,28
0708-LGSMF,0,0,65.85,1088.41,13,1,0,1,1,2022-09-14,381,0,44
7634-HLQJR,1,0,20.05,1084.38,47,0,0,0,0,2019-11-20,1410,0,35
0487-RPVUM,0,0,99.4,6867.8,61,1,1,1,0,2018-09-04,1852,0,44
4079-ULGFR,0,1,20.0,341.78,16,0,0,0,0,2022-06-20,467,0,75
2516-XSJKX,1,1,78.45,4450.34,41,1,0,1,1,2020-05-09,1239,0,27
0057-QBUQH,1,0,25.1,2387.67,43,0,0,0,0,2020-03-05,1304,0,59
6599-SFQVE,0,1,55.0,565.82,6,1,0,1,1,2023-04-20,163,0,21
8331-ZXFOE,0,0,71.1,6754.34,58,1,1,1,0,2018-12-06,1759,0,42
4003-FUSHP,0,0,61.55,1976.51,19,1,0,1,0,2022-03-20,559,0,60
0356-ERHVT,0,0,45.9,664.35,11,1,0,1,0,2022-11-05,329,0,41
7325-ENZFI,0,0,40.3,1630.4,39,1,0,1,0,2020-07-26,1161,0,77
3920-HIHMQ,1,0,49.5,1840.49,26,1,0,0,0,2021-08-13,778,0,38
0613-WUXUM,1,0,19.2,4105.5,70,0,0,0,0,2017-12-06,2124,0,53
4458-KVRBJ,0,1,25.0,3038.01,59,0,0,0,0,2018-11-18,1777,0,69
1397-XKKWR,0,0,35.3,264.8,7,1,1,1,0,2023-03-02,212,0,39
8097-OMULG,1,0,76.75,5482.36,59,1,1,1,1,2018-11-26,1769,0,24
6013-BHCAW,1,1,81.0,6986.71,61,1,1,1,1,2018-09-05,1851,0,40
0401-WDBXM,1,1,105.55,8152.01,72,1,1,0,1,2017-10-15,2176,0,62
3387-PLKUI,1,1,18.8,468.87,13,0,0,0,0,2022-09-12,383,0,71
6096-EGVTU,1,0,24.9,2826.22,64,0,0,0,0,2018-06-28,1920,0,62
5081-NWSUP,0,0,64.9,1060.05,10,1,0,1,1,2022-12-25,279,0,62
2580-ATZSQ,1,0,61.35,5125.35,65,1,1,1,0,2018-05-23,1956,0,36
8085-MSNLK,0,1,113.95,9537.56,62,1,1,1,1,2018-08-22,1865,0,71
9691-HKOVS,0,1,90.15,7527.25,55,1,1,1,1,2019-03-19,1656,0,77
9881-VCZEP,0,1,54.1,1786.0,25,1,0,0,0,2021-09-08,752,0,64
8757-TFHHJ,0,0,49.8,88.01,1,1,0,1,0,2023-08-16,45,0,24
5119-KEPFY,0,0,95.0,3655.89,36,1,0,1,1,2020-10-25,1070,0,64
0916-KNFAJ,0,0,69.9,4512.79,61,1,1,1,1,2018-09-16,1840,0,76
8319-QBEHW,1,0,39.95,1023.75,26,1,0,1,0,2021-08-27,764,0,74
9625-QNLUX,1,0,103.25,8560.88,68,1,1,1,1,2018-02-24,2044,0,22
4024-CSNBY,0,0,94.25,7743.19,72,1,1,0,0,2017-10-04,2187,0,51
7110-BDTWG,0,0,47.05,3263.6,71,1,1,1,1,2017-11-10,2150,0,76
7493-GVFIO,0,0,20.55,1993.28,57,0,0,0,0,2019-01-05,1729,0,48
0690-SRQID,0,1,19.65,140.67,4,0,0,0,0,2023-06-28,94,0,72
9114-DPSIA,1,1,81.0,5946.56,72,1,1,1,1,2017-10-02,2189,0,77
4700-UBQMV,1,0,75.9,2212.3,21,1,0,1,1,2022-01-23,615,0,47
7711-GQBZC,1,0,24.7,3194.34,71,0,0,0,0,2017-11-17,2143,0,45
9795-NREXC,0,0,85.0,6242.8,64,1,1,1,1,2018-06-11,1937,0,56
8573-CGOCC,0,0,19.75,691.54,16,0,0,0,0,2022-06-27,460,0,55
7356-AYNJP,0,0,23.9,122.94,4,0,0,0,0,2023-06-19,103,0,57
6286-SUUWT,0,0,19.95,47.03,1,0,0,0,0,2023-08-10,51,0,21
4819-HJPIW,0,0,25.15,476.8,18,1,0,1,0,2022-04-10,538,0,31
8654-DHAOW,0,0,54.15,154.25,2,1,0,0,0,2023-08-09,52,0,27
5438-QMDDL,0,1,59.8,1288.55,19,1,0,1,1,2022-03-13,566,0,32
9812-GHVRI,0,0,83.85,4878.65,40,1,0,1,1,2020-06-02,1215,0,31
1228-ZLNBX,0,1,75.3,1639.16,21,1,0,1,0,2022-01-26,612,0,50
4226-KKDON,0,0,66.65,767.35,8,1,0,1,0,2023-02-14,228,0,60
3831-YCPUO,1,0,109.5,10175.46,72,1,1,1,1,2017-10-21,2170,0,55
7445-WMRBW,0,0,73.85,4668.12,48,1,1,0,0,2019-10-24,1437,0,29
3308-DGHKL,0,0,19.3,2671.96,69,0,0,0,0,2018-01-04,2095,0,63
9924-JPRMC,0,0,118.2,11174.43,72,1,1,1,1,2017-10-24,2167,0,55
0080-EMYVY,0,0,51.45,1064.41,14,1,0,1,0,2022-08-25,401,0,57
6218-KNUBD,0,0,59.45,422.88,6,1,0,1,0,2023-04-23,160,0,54
7337-CINUD,1,0,19.5,296.95,8,0,0,0,0,2023-02-02,240,0,35
7609-NRNCA,0,1,19.55,1001.99,17,0,0,0,0,2022-05-23,495,0,42
0623-EJQEG,0,0,93.55,6276.05,65,1,0,0,1,2018-05-26,1953,0,76
7153-CHRBV,1,0,59.3,4348.8,57,1,1,1,0,2019-01-22,1712,0,38
6198-PNNSZ,0,0,109.8,8224.21,56,1,1,1,1,2019-02-22,1681,0,77
3317-VLGQT,0,0,78.1,1184.7,14,1,0,1,1,2022-08-07,419,0,68
4132-POCZS,0,0,39.9,2020.9,52,1,0,1,1,2019-06-11,1572,0,54
5614-DNZCE,0,0,64.9,5504.71,58,1,1,1,0,2018-12-03,1762,0,57
3896-RCYYE,0,0,53.4,3579.15,67,1,1,1,1,2018-03-15,2025,0,37
9638-JIQYA,0,1,24.9,59.7,2,1,0,0,0,2023-08-14,47,0,41
3726-TBHQT,1,1,114.0,9982.85,71,1,1,1,1,2017-11-01,2159,0,23
3190-ITQXP,1,0,20.25,2162.25,46,0,0,0,0,2019-12-26,1374,0,58
3039-MJSLN,1,0,20.2,105.89,3,0,0,0,0,2023-07-16,76,0,46
0178-CIIKR,0,0,19.95,66.07,3,0,0,0,0,2023-07-09,83,0,74
5774-QPLTF,1,0,20.35,2287.95,50,0,0,0,0,2019-08-28,1494,0,71
5010-IPEAQ,1,1,54.2,3623.95,67,1,1,1,0,2018-03-12,2028,0,58
8990-YOZLV,0,0,66.9,5537.69,69,1,0,1,0,2018-01-21,2078,0,68
3069-SSVSN,0,0,25.85,25.85,1,1,0,1,0,2023-08-14,47,0,55
5222-IMUKT,0,0,91.05,4385.1,32,1,0,1,1,2021-02-13,959,0,80
6685-XSHHU,1,0,20.95,3197.75,60,0,0,0,0,2018-10-13,1813,0,51
8901-UPRHR,1,0,109.2,10881.61,72,1,1,1,1,2017-10-09,2182,0,68
3845-FXCYS,0,0,19.65,46.8,2,0,0,0,0,2023-08-03,58,0,26
5857-XRECV,1,0,20.5,100.27,2,0,0,0,0,2023-08-15,46,0,47
0725-CXOTM,0,1,89.65,4957.3,36,1,1,1,1,2020-10-02,1093,0,68
4343-EJVQB,0,0,74.35,545.29,7,1,0,1,0,2023-03-25,189,0,51
3427-GGZZI,0,0,89.1,2482.83,19,1,0,1,1,2022-03-18,561,0,66
3154-CFSZG,1,0,90.05,5934.95,47,1,1,1,1,2019-11-24,1406,0,78
2220-IAHLS,0,0,19.4,22.25,1,0,0,0,0,2023-08-06,55,0,21
4377-VDHYI,1,1,90.8,4196.65,32,1,0,1,1,2021-02-26,946,0,80
4937-QPZPO,1,0,99.9,8348.29,61,1,1,1,1,2018-09-14,1842,0,31
2925-VDZHY,1,0,88.7,8562.71,72,1,1,1,1,2017-10-19,2172,0,46
6981-TDRFT,1,1,54.3,2327.1,44,1,1,0,1,2020-02-04,1334,0,39
3413-CSSTH,0,0,55.7,2508.15,41,1,1,1,0,2020-05-18,1230,0,26
8033-VCZGH,0,1,103.95,6395.3,50,1,1,1,1,2019-08-27,1495,0,42
0224-NIJLP,1,0,20.15,188.46,8,0,0,0,0,2023-02-06,236,0,32
7542-CYDDM,0,0,20.05,771.96,18,0,0,0,0,2022-04-23,525,0,22
4718-WXBGI,1,1,91.95,8566.1,72,1,1,1,1,2017-10-10,2181,0,30
5716-LIBJC,1,1,104.15,1452.21,13,1,1,1,1,2022-09-06,389,0,33
2868-LLSKM,1,0,83.65,6770.33,68,1,0,1,0,2018-02-07,2061,0,43
2988-QRAJY,0,1,110.05,7801.58,69,1,1,1,1,2018-01-15,2084,0,30
0071-NDAFP,1,0,25.5,1178.43,25,0,0,0,0,2021-09-24,736,0,65
7328-ZJAJO,1,1,19.5,1783.74,59,0,0,0,0,2018-11-25,1770,0,64
1090-PYKCI,1,1,105.1,8933.18,69,1,1,0,0,2018-01-18,2081,0,27
3058-WQDRE,0,0,25.15,283.26,13,1,0,1,0,2022-09-24,371,0,53
2279-AXJJK,0,1,95.65,5541.48,52,1,0,1,1,2019-06-14,1569,0,45
0909-SELIE,0,0,80.8,7495.96,61,1,1,1,1,2018-09-01,1855,0,72
3417-TSCIC,0,1,24.85,788.05,29,1,0,1,0,2021-05-20,863,0,49
1042-HFUCW,1,0,54.75,2248.09,25,1,0,1,0,2021-09-25,735,0,50
6537-OTKMY,0,0,50.75,655.65,15,1,1,1,1,2022-07-12,445,0,63
8999-EXMNO,1,0,20.15,989.88,19,0,0,0,0,2022-03-03,576,0,26
6725-TPKJO,0,1,20.05,2921.26,44,0,0,0,0,2020-02-02,1336,0,41
7162-WPHPM,1,0,71.6,6537.77,58,1,1,1,0,2018-12-14,1751,0,49
1599-MMYRQ,1,1,81.45,7428.44,62,1,0,1,0,2018-08-23,1864,0,66
8821-KVZKQ,1,0,58.4,4080.62,70,1,1,1,1,2017-12-01,2129,0,43
6434-TTGJP,1,0,53.7,498.03,10,1,1,1,1,2022-12-01,303,0,48
0042-JVWOJ,0,0,19.6,1430.8,26,0,0,0,0,2021-08-06,785,0,26
0130-SXOUN,0,0,89.4,9200.36,66,1,0,0,1,2018-04-28,1981,0,49
2330-PQGDQ,1,0,84.2,4744.57,51,1,0,1,0,2019-07-13,1540,0,33
1452-UZOSF,1,0,106.1,8040.73,72,1,1,1,0,2017-10-15,2176,0,21
2097-YVPKN,0,0,25.75,1931.51,65,0,0,0,0,2018-05-11,1968,0,73
8597-CTXVJ,1,0,64.95,6394.03,70,1,0,1,0,2017-12-28,2102,0,65
6631-HMANX,0,0,85.45,8470.3,72,1,1,1,1,2017-10-18,2173,0,53
9962-BFPDU,1,0,20.05,36.07,1,0,0,0,0,2023-08-26,35,0,52
6394-HHHZM,0,1,20.7,172.73,3,0,0,0,0,2023-07-02,90,0,23
5995-LFTLE,0,0,25.3,4303.59,58,0,0,0,0,2018-12-15,1750,0,30
0665-XHDJU,0,1,99.4,9802.1,72,1,0,1,1,2017-10-25,2166,0,51
8265-HKSOW,1,0,107.45,8946.38,72,1,1,1,1,2017-10-02,2189,0,57
3544-FBCAS,1,0,83.6,6883.78,72,1,1,1,1,2017-10-16,2175,0,67
4759-PXTAN,0,0,80.1,5889.13,59,1,0,1,1,2018-11-03,1792,0,26
