,Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Service ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Status ID,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Joined Date
6773,1074-WVEVG,1,29,1,0,1,0,0,DPVRBCETL7145,1,6,59,0,1,31.43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20.35,1267.0,0.0,0,1854.37,3121.37,QENQXN9417,5,0,No,0,57,5757,0,None,2018-01-23
6774,9979-RGMZT,1,20,1,0,0,0,0,FISTTIOMZ4566,0,0,7,5,1,36.49,0,1,1,42,0,1,0,0,1,1,1,1,1,1,1,94.05,633.45,0.0,0,255.43,888.88,CKVIIN3951,3,0,No,0,38,5545,0,None,2012-06-01
6775,2108-GLPQB,0,49,0,0,1,0,0,HNRPQVPBE6874,1,7,25,3,1,11.6,1,1,2,10,0,0,1,0,0,0,0,1,0,0,1,55.55,1405.3,0.0,0,290.0,1695.3,SISYUO7773,5,0,No,0,49,2950,0,None,2016-04-15
6776,5474-LAMUQ,0,56,0,0,1,0,0,FZBWNZXRU2617,1,9,24,3,1,35.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20.1,533.9,0.0,0,859.2,1393.1,UXMCOH8364,3,0,No,0,69,5689,0,None,2018-09-13
6777,3468-DRVQJ,1,42,0,0,1,1,1,CLUKAWSLD5812,1,5,10,0,1,26.37,1,1,3,26,1,1,0,0,1,0,0,1,1,0,0,70.3,676.15,0.0,0,263.7,939.85,PLOFES8929,4,0,No,0,36,5496,0,None,2015-12-03
6778,1122-YJBCS,0,36,0,0,1,0,0,CUANPZTTQ7784,1,7,69,1,1,14.18,0,1,2,16,1,1,0,0,0,0,0,1,1,1,1,53.65,3804.4,0.0,0,978.42,4782.82,KFKHMQ3817,3,0,No,0,55,6092,0,None,2016-08-18
6779,4990-ALDGW,0,37,0,0,0,0,0,LHQVEICRW9465,0,0,57,0,1,38.73,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,20.75,1118.8,0.0,0,2207.61,3326.41,FVELSH1518,3,0,No,0,60,6271,0,None,2021-10-14
6780,4816-OKWNX,0,38,0,0,1,1,1,KWDBWKPHG4613,1,2,50,0,1,36.21,0,1,1,22,0,1,1,1,1,1,1,1,1,1,0,103.4,5236.4,0.0,0,1810.5,7046.9,LTOZUN9456,5,0,No,0,68,5437,0,None,2015-01-10
6781,3315-IKYZQ,0,42,0,0,1,1,1,MOLSYIUSW9778,1,2,28,3,0,0.0,0,1,2,19,1,0,1,1,1,0,0,1,1,0,1,50.8,1386.8,0.0,0,0.0,1386.8,NBTTCX6642,4,0,No,0,45,3240,0,None,2014-04-28
6782,4747-LCAQL,0,28,1,0,0,0,0,OOQQWXXSP2189,0,0,25,3,1,7.55,0,1,2,71,1,1,0,1,1,1,1,1,0,1,1,79.0,1902.0,0.0,0,188.75,2090.75,MCFJOH1982,4,0,No,0,52,5263,0,None,2019-05-27
6783,0898-XCGTF,0,46,0,0,1,0,0,ZFFSNTTDQ5572,1,1,61,0,1,21.96,1,1,1,2,0,0,0,0,1,1,1,1,1,1,0,96.5,5673.7,0.0,0,1339.56,7013.26,QDWPUM1176,5,0,No,0,49,5926,0,None,2022-12-05
6784,8006-PYCSW,1,60,0,0,0,0,0,KIKTBPAKX4659,0,0,2,0,1,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.1,39.8,0.0,0,71.0,110.8,CQEPTT4181,5,2,No,0,65,2051,0,None,2014-11-05
6785,8249-THVEC,0,38,0,0,1,1,3,FZBNFGOPT9727,1,3,51,0,1,37.63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19.4,997.75,0.0,0,1919.13,2916.88,FGPWWI5294,4,0,No,0,73,4025,0,None,2014-03-15
6786,8722-PRFDV,1,21,1,0,1,1,3,CDRVVPPOJ6121,1,10,71,1,1,48.76,0,1,3,71,1,0,1,0,1,1,1,1,2,0,1,77.55,5574.35,0.0,0,3461.96,9036.31,OOECHU2138,3,0,No,0,27,5097,0,None,2018-09-03
6787,2164-SOQXL,1,31,0,0,1,1,2,JULNRAUGN9759,1,10,20,0,1,14.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.05,406.05,0.0,0,295.8,701.85,AMXGBP5157,3,0,No,0,43,2698,0,None,2020-09-13
6788,4020-KIUDI,0,54,0,0,1,1,2,BQAHZXFIA4364,1,8,6,5,1,23.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.85,138.85,0.0,0,142.38,281.23,ETASGB2884,5,0,No,0,42,2186,0,None,2019-02-18
6789,5850-BDWCY,1,64,0,0,0,0,0,MYBXWKLLQ9798,0,0,6,5,1,43.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.2,123.65,0.0,0,259.08,382.73,XTDNFQ2336,5,0,No,0,26,5029,0,None,2022-09-16
6790,2038-YSEZE,1,48,0,0,0,0,0,NQNNGQUXG8773,0,0,29,3,1,13.74,1,1,2,2,1,1,0,1,0,0,0,1,0,0,1,67.45,1801.1,0.0,0,398.46,2199.56,ILAWUU2951,3,0,No,0,65,3152,0,None,2019-01-31
6791,0827-ITJPH,0,33,0,0,0,0,0,EGQBSUINA9935,0,0,36,3,1,8.5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,18.55,689.0,0.0,0,306.0,995.0,INQSUA4188,3,0,No,0,28,5703,0,None,2016-02-15
6792,8799-OXZMD,1,35,0,0,0,0,0,KFONHVXWG6864,0,0,28,3,0,0.0,0,1,2,14,0,0,1,0,0,0,0,1,0,1,1,29.75,790.7,0.0,0,0.0,790.7,RRFCUW6449,5,0,No,0,67,5463,0,None,2017-02-26
6793,1705-GUHPV,1,64,0,0,0,0,0,MEAEIROUN1317,0,0,63,2,1,26.74,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,24.2,1618.2,0.0,0,1684.62,3302.82,TKNXGF1339,3,0,No,0,64,4948,0,None,2020-11-27
6794,4779-ZGICK,0,39,0,0,1,1,1,RSKRQZUCM8639,0,0,48,2,1,11.86,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,23.55,1173.35,0.0,0,569.28,1742.63,MDZVVC5588,3,0,No,0,66,5019,0,None,2015-02-05
6795,0048-PIHNL,1,48,0,0,1,0,0,DPTPPNRJW4416,1,5,49,2,1,49.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.45,900.9,0.0,0,2429.42,3330.32,TRTMLW9965,3,0,No,0,20,6061,0,None,2014-01-31
6796,3967-KXAPS,0,42,0,0,1,0,0,RFVGMHTBD7397,1,5,72,1,1,13.59,1,1,2,5,1,1,1,1,1,1,1,0,2,0,1,92.3,6719.9,0.0,0,978.48,7698.38,BXCHEJ7665,4,0,No,0,56,5136,0,None,2017-05-10
6797,3704-IEAXF,1,49,0,0,1,1,3,TICNXCEIK2839,1,9,72,0,0,0.0,0,1,2,53,0,1,0,1,1,1,1,1,2,0,1,53.65,3784.0,0.0,0,0.0,3784.0,RRGMLX2587,3,0,No,0,47,5498,0,None,2022-03-25
6798,6810-VCAEX,1,57,0,0,0,0,0,NAWLJBHCH3151,0,0,47,2,0,0.0,0,1,2,3,1,1,0,1,0,0,0,1,1,0,1,39.65,1798.65,0.0,0,0.0,1798.65,JLLZTQ3798,4,0,No,0,26,4670,0,None,2012-06-01
6799,0674-EYYZV,1,41,0,0,0,0,0,PQRXYBQTV8915,0,0,1,0,1,36.33,0,1,2,4,0,0,0,0,1,0,0,1,0,1,0,54.65,54.65,0.0,0,36.33,90.98,QGIBAU7221,3,2,No,0,74,5882,0,None,2021-11-22
6800,4480-MBMLB,1,52,0,0,0,0,0,YEBPJPELM9932,0,0,36,3,1,28.41,1,1,1,4,0,1,1,0,1,1,1,1,1,1,0,104.8,3886.45,0.0,0,1022.76,4909.21,ZRUKQT7532,3,0,No,0,68,5319,0,None,2018-09-29
6801,1395-OFUWC,0,44,0,0,1,1,3,BMVIXYSXZ2738,1,5,43,2,0,0.0,0,1,3,53,0,1,0,0,0,0,0,1,0,0,1,29.3,1224.05,0.0,0,0.0,1224.05,PDEEOM6279,3,0,No,0,70,4741,0,None,2015-04-16
6802,2832-KJCRD,1,22,1,0,0,0,0,TSISXKJLE1639,0,0,38,3,1,23.95,1,1,1,27,0,0,1,1,1,1,1,0,0,1,0,103.65,3988.5,0.0,140,910.1,5038.6,KHXKJC8971,5,0,No,0,47,2511,0,None,2020-01-08
6803,4075-WKNIU,1,25,1,0,1,1,3,QQBZZTQPW5451,1,6,10,5,1,5.59,1,1,2,59,0,1,1,1,1,0,0,1,2,0,1,73.35,733.5,0.0,0,55.9,789.4,YXRBZH4969,4,0,No,0,44,2342,0,None,2015-11-27
6804,5090-EMGTC,1,32,0,0,1,0,0,IEQJPWONE5975,1,10,59,2,1,45.75,0,1,1,11,0,1,0,1,1,1,1,1,2,1,1,100.05,6034.85,0.0,0,2699.25,8734.1,OLEAVT2998,3,0,No,0,70,4521,0,None,2015-02-27
6805,2346-CZYIL,0,42,0,0,0,0,0,VFHRNOGMB5494,0,0,27,3,1,39.77,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,20.35,531.6,0.0,0,1073.79,1605.39,HIEESV8483,3,0,No,0,52,4962,0,None,2021-04-28
6806,6258-NGCNG,0,54,0,0,0,0,0,WIVDURNZE7984,0,0,7,5,1,1.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.5,173.0,0.0,0,9.87,182.87,CWWPSS7693,4,0,No,0,33,5508,0,None,2022-09-19
6807,4186-ZBUEW,1,55,0,0,0,0,0,GQPZOUTVV8266,0,0,36,3,1,29.27,1,1,2,9,0,1,0,1,0,1,1,0,1,1,1,70.7,2511.95,0.0,60,1053.72,3625.67,EHBMWD9943,3,0,No,0,71,3566,0,None,2015-09-21
6808,5274-XHAKY,1,19,1,0,1,1,2,FSYUJVKRL7348,1,10,41,2,1,1.6,1,1,1,59,1,1,0,0,1,0,0,1,0,1,0,94.3,3893.6,0.0,0,65.6,3959.2,WEPVLF3976,4,0,No,0,43,2196,0,None,2020-08-29
6809,1442-BQPVU,1,33,0,0,0,0,0,QDSQWPABB9479,0,0,13,0,0,0.0,0,1,2,28,0,1,0,0,0,0,0,1,0,0,0,29.15,357.15,0.0,0,0.0,357.15,HBXPSX8735,4,0,No,0,71,2876,0,None,2014-08-23
6810,3978-YNKDD,0,62,0,0,0,1,2,AQNXJWILV9114,0,0,19,0,1,36.16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,20.85,467.5,0.0,0,687.04,1154.54,PSENKC2948,4,0,No,0,43,2654,0,None,2020-04-25
6811,4940-KHCWD,1,61,0,0,1,0,0,ZMCJIDMSV8723,1,1,60,2,0,0.0,0,1,3,2,1,1,0,1,0,0,0,1,2,0,0,37.7,2288.7,0.0,0,0.0,2288.7,IORPIA4896,4,0,No,0,54,5148,0,None,2018-11-04
6812,9589-ABEPT,0,47,0,0,1,0,0,JNTHTOPAV2175,1,9,69,0,1,3.08,1,1,1,20,0,1,0,1,1,0,0,1,2,1,1,92.45,6460.55,0.0,0,212.52,6673.07,RMXTAX1697,3,0,No,0,56,4452,0,None,2021-01-27
6813,9388-ZEYVT,0,63,0,0,0,0,0,OWLAAQAQN7294,0,0,43,2,0,0.0,0,1,2,11,0,0,1,1,0,1,1,1,1,0,0,44.15,1931.3,0.0,0,0.0,1931.3,LIUONA9158,4,0,No,0,42,2522,0,None,2019-03-25
6814,0305-SQECB,1,54,0,0,0,1,1,ZIZWITFGU6632,0,0,11,0,0,0.0,0,1,2,17,1,0,0,1,0,0,0,0,1,1,1,36.05,402.6,0.0,100,0.0,502.6,GYYMQO2724,4,0,No,0,67,4265,0,None,2022-04-10
6815,7605-SNLQG,1,42,0,0,1,0,0,JRGQJPWUI3451,1,6,45,2,1,6.49,0,1,2,22,0,0,1,0,0,0,0,1,0,1,1,50.25,2221.55,0.0,0,292.05,2513.6,HFRVLJ7185,4,0,No,0,44,2036,0,None,2013-11-04
6816,4670-TABXH,0,53,0,0,1,0,0,JBCWGAMZE4861,1,6,72,0,1,22.95,1,1,1,17,0,1,1,1,1,1,1,1,2,1,1,109.75,7758.9,0.0,0,1652.4,9411.3,BTECNN5566,3,0,No,0,71,5791,0,None,2015-10-16
6817,0064-SUDOG,1,48,0,0,1,1,3,NESMWQYTD4445,1,3,12,0,1,19.28,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,20.3,224.5,0.0,0,231.36,455.86,VSFPIF7436,5,0,No,0,57,5190,0,None,2019-08-01
6818,8561-NMTBD,1,20,1,0,1,1,3,AYXLFYAGX8166,1,3,67,0,1,20.41,1,1,1,52,0,1,1,1,1,1,1,1,1,1,1,112.35,7388.45,0.0,0,1367.47,8755.92,LNMZOP5847,4,0,No,0,46,5427,0,None,2012-09-24
6819,5161-XEUVX,0,23,1,0,1,0,0,FNGBHAHDR2754,1,8,37,3,1,13.13,1,1,1,58,0,0,1,1,1,0,0,1,2,0,1,94.3,3460.95,0.0,0,485.81,3946.76,EUUZXY9114,3,0,No,0,49,2615,0,None,2015-12-15
6820,8292-FRFZQ,1,19,1,0,0,0,0,ZDMCMBLHY6599,0,0,39,3,0,0.0,0,1,2,73,1,1,0,1,0,0,0,1,1,0,0,41.15,1700.9,0.0,0,0.0,1700.9,SATTQL1146,4,0,No,0,67,3445,0,None,2015-12-21
6821,8591-NXRCV,1,47,0,0,0,0,0,FWLXTBUBE8379,0,0,41,2,1,31.08,1,1,2,12,1,0,1,1,0,1,1,0,0,1,0,74.65,3090.65,0.0,100,1274.28,4464.93,AHRYRC1535,4,0,No,0,77,3859,0,None,2022-09-22
6822,7895-VONWT,1,20,1,0,0,0,0,XECFJRKKO8489,0,0,25,3,0,0.0,0,1,3,59,0,0,1,0,1,1,1,1,0,1,0,48.25,1293.8,0.0,0,0.0,1293.8,NISHCD3458,5,0,No,0,46,4284,0,None,2017-07-09
6823,4526-RMTLL,0,32,0,0,1,1,1,FROGFTOJI3476,0,0,8,5,1,37.28,1,1,2,14,1,1,0,1,0,1,1,1,2,1,1,76.15,645.8,0.0,0,298.24,944.04,BUOPFQ8575,4,0,No,0,64,4457,0,None,2019-09-21
6824,6253-GNHWH,1,63,0,0,1,1,3,QOYYGSUSB5286,1,9,71,0,1,45.81,1,1,2,52,1,1,1,1,0,0,0,1,2,0,1,71.1,5224.95,0.0,0,3252.51,8477.46,JWHULU8627,4,0,No,0,57,6090,0,None,2015-01-03
6825,4566-NECEV,0,40,0,0,0,0,0,JAIYJWCFZ4298,0,0,5,0,1,39.13,1,1,1,20,0,1,1,0,0,1,1,1,0,0,0,96.55,500.1,0.0,0,195.65,695.75,NNUYGH4917,3,0,No,0,56,3787,0,None,2019-03-28
6826,8080-POTJR,1,59,0,0,0,0,0,KEJYDRKCB9232,0,0,30,3,1,6.74,1,1,2,18,1,0,1,0,1,1,1,1,1,1,1,79.3,2427.1,0.0,0,202.2,2629.3,FMMDUI2827,3,0,No,0,78,2655,0,None,2017-03-27
6827,6906-MPARY,0,30,0,0,0,0,0,ENCGTUEHQ9922,0,0,40,2,1,32.27,0,1,1,69,0,1,0,1,0,1,1,1,1,1,1,89.6,3488.15,0.0,0,1290.8,4778.95,AJJBXQ7749,4,0,No,0,22,2524,0,None,2014-07-18
6828,3662-FXJFO,1,44,0,0,0,0,0,LABYOLKXC6518,0,0,54,2,1,10.83,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,20.5,1035.7,0.0,0,584.82,1620.52,EPTAXX9245,5,0,No,0,30,5946,0,None,2014-04-02
6829,8107-RZLNV,0,22,1,0,1,0,0,NJGCPMTLM4255,1,10,72,0,1,15.09,1,1,1,85,0,1,1,0,1,1,1,1,2,1,0,106.3,7565.35,0.0,0,1086.48,8651.83,SUWULL3278,5,0,No,0,62,4634,0,None,2012-02-09
6830,0516-OOHAR,0,39,0,0,1,1,2,BTAAVLZXH6567,1,8,28,0,1,7.73,0,1,1,13,0,1,1,0,1,1,1,1,1,0,0,100.35,2799.0,0.0,0,216.44,3015.44,ZUXOIA1644,3,0,No,0,50,3411,0,None,2021-08-04
6831,2027-CWDNU,0,45,0,0,1,1,3,DOQZGDUMK4594,1,1,18,0,1,28.04,0,1,1,28,0,0,0,1,0,1,1,1,0,1,0,85.6,1601.5,0.0,0,504.72,2106.22,HTBWKI7874,4,0,No,0,63,5968,0,None,2012-08-17
6832,9912-OMZDS,1,63,0,0,1,1,1,AKNUDIZLB9865,1,1,59,2,1,35.23,1,1,1,19,0,1,1,0,1,1,1,1,1,1,0,106.15,6256.2,0.0,0,2078.57,8334.77,QWEUHI2679,5,0,No,0,51,5096,0,None,2019-12-17
6833,3733-ZEECP,0,29,1,0,1,1,2,XKOFHGVSU2738,1,3,22,0,1,27.91,0,1,3,27,0,0,0,1,0,0,0,1,0,1,0,51.1,1232.9,0.0,0,614.02,1846.92,CISMPA8561,5,0,No,0,34,5329,0,None,2014-05-01
6834,7878-RTCZG,1,55,0,0,0,0,0,QLKUPFDQR8646,0,0,1,0,1,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.9,19.9,0.0,0,2.38,22.28,NQLLBO6263,4,2,No,0,80,4050,0,None,2020-12-15
6835,7103-IPXPJ,0,44,0,0,1,0,0,IEQUCHDCY5829,1,7,50,2,1,26.06,1,1,1,18,0,0,0,1,1,1,1,1,1,0,0,99.4,5059.75,0.0,0,1303.0,6362.75,TJOPZP5573,4,0,No,0,75,6479,0,None,2022-07-24
6836,4342-HFXWS,1,19,1,0,1,1,1,UBQARGKQX6844,1,6,48,2,1,44.66,0,1,2,27,1,0,1,1,1,0,0,1,1,0,0,69.7,3023.65,0.0,0,2143.68,5167.33,YTCEIP3339,3,0,No,0,50,3442,0,None,2017-06-16
6837,3545-CNWRG,1,52,0,0,1,1,3,VQYOAVQUR5946,1,7,49,2,1,27.38,1,1,1,57,0,1,0,0,1,1,1,1,0,1,0,98.35,4889.2,0.0,0,1341.62,6230.82,VKIGHA5427,5,0,No,0,39,4325,0,None,2013-01-08
6838,1785-BPHTP,0,64,0,0,1,1,2,ADHZOCTVU8535,1,6,28,0,1,3.18,0,1,1,12,0,0,1,0,1,0,0,1,0,0,0,85.45,2289.9,0.0,0,89.04,2378.94,ISOUAL2882,3,0,No,0,26,4022,0,None,2021-11-20
6839,7315-WYOAW,0,29,1,0,0,0,0,KUAEMPQWZ7515,0,0,13,4,1,44.43,1,1,1,41,0,0,0,1,1,1,1,0,0,0,0,100.75,1313.25,0.0,120,577.59,2010.84,TVMIZP7851,3,0,No,0,80,5985,0,None,2016-06-14
6840,1173-XZPYF,1,60,0,0,0,0,0,DAXUCOOLY1227,0,0,11,4,1,10.95,1,1,1,29,0,0,1,0,1,0,0,1,0,1,0,89.2,990.3,0.0,0,120.45,1110.75,MRHXZO4674,4,0,No,0,32,3734,0,None,2019-11-29
6841,2509-TFPJU,0,62,0,0,1,0,0,UBUSRAJBE3959,1,1,72,0,1,40.04,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,25.75,1864.2,0.0,0,2882.88,4747.08,CFFXMV9169,5,0,No,0,24,4413,0,None,2018-02-14
6842,9530-GRMJG,0,63,0,0,1,1,3,URGXWSTUG2949,1,4,70,0,1,38.83,1,1,2,24,0,1,1,1,1,1,1,1,2,1,0,84.1,5979.7,0.0,0,2718.1,8697.8,MXTANQ8369,4,0,No,0,48,5568,0,None,2019-07-16
6843,6898-RBTLU,1,47,0,0,1,1,1,NMYNPZWZZ2426,1,9,49,2,1,16.6,1,1,2,14,0,1,0,1,1,1,1,1,2,0,0,79.3,3902.45,0.0,0,813.4,4715.85,UWYQBP7391,5,0,No,0,59,6366,0,None,2016-10-10
6844,2068-WWXQZ,0,61,0,0,0,0,0,AEFURMVTW7389,0,0,46,2,1,30.25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,20.05,902.0,0.0,0,1391.5,2293.5,ZGYBEX8346,5,0,No,0,38,2942,0,None,2013-06-01
6845,2061-VVFST,1,57,0,0,1,0,0,BXIRFRUOM3626,1,1,37,0,1,45.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,805.2,0.0,0,1672.03,2477.23,ERPJDC3163,4,0,No,0,72,3924,0,None,2022-05-08
6846,2380-DAMQP,1,63,0,0,1,0,0,ZAWWATAEO3191,1,10,72,0,1,40.59,1,1,1,25,1,1,1,1,1,1,1,1,2,0,0,115.15,8349.7,0.0,0,2922.48,11272.18,LJDVRL9246,4,0,No,0,67,4761,0,None,2014-03-31
6847,2256-YLYLP,0,45,0,0,1,1,1,JRKGWYNGE6149,1,4,68,0,1,34.13,0,1,2,25,0,0,1,1,1,1,1,1,2,1,0,72.95,4953.25,0.0,0,2320.84,7274.09,ZYMQSM2267,4,0,No,0,27,4499,0,None,2019-06-22
6848,1272-ILHFG,0,48,0,0,1,1,3,PAAUTEMCI1273,1,1,15,4,1,17.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19.65,332.65,0.0,0,259.2,591.85,UNPDZS5726,5,0,No,0,71,5928,0,None,2017-03-16
6849,0164-XAIRP,1,51,0,0,0,0,0,FIJPSYXLL3417,0,0,24,0,1,10.64,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,19.55,470.2,0.0,0,255.36,725.56,KLZCOK8869,5,0,No,0,34,2511,0,None,2020-05-16
6850,5666-CYCYZ,1,21,1,0,0,0,0,IKOOQEOLD2249,0,0,24,0,1,18.07,1,1,1,52,0,0,0,1,0,1,1,1,0,1,0,89.55,2259.35,0.0,0,433.68,2693.03,CEVBZO5749,4,0,No,0,76,5352,0,None,2016-12-18
6851,4011-ARPHK,0,59,0,0,0,0,0,EGDOQLIKR6335,0,0,27,0,1,18.51,0,1,2,9,1,0,0,0,0,0,0,0,0,0,1,50.35,1411.35,0.0,150,499.77,2061.12,EQLYWJ4394,3,0,No,0,77,5578,0,None,2018-10-14
6852,6365-HITVU,1,24,1,0,1,1,2,JRNLUOYDD7164,1,5,71,0,1,48.08,0,1,3,51,1,1,1,1,1,1,1,1,2,0,1,87.25,6328.7,0.0,0,3413.68,9742.38,WHNAEB9632,4,0,No,0,38,4135,0,None,2022-01-30
6853,7558-IMLMT,0,48,0,0,1,1,2,YCNQMNAAF6141,1,6,67,0,1,8.82,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,20.8,1411.9,0.0,0,590.94,2002.84,CAWJYH3197,4,0,No,0,77,5626,0,None,2015-08-17
6854,9488-FYQAU,1,64,0,0,1,0,0,DGWBJWDEG7248,1,8,63,0,1,10.67,1,1,1,23,0,1,1,1,1,1,1,1,2,1,0,109.25,6841.4,0.0,0,672.21,7513.61,PRFYUX9787,4,0,No,0,78,5700,0,None,2018-09-05
6855,3590-TCXTB,0,50,0,0,0,0,0,CDSFCALKC3523,0,0,1,0,1,31.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.35,20.35,0.0,0,31.97,52.32,OCGEXC3168,5,2,No,0,56,2648,0,None,2020-03-29
6856,6994-KERXL,0,51,0,0,0,0,0,UGXKONZNV6645,0,0,4,0,1,17.7,0,1,2,22,0,0,0,0,0,1,1,1,0,1,0,55.9,238.5,0.0,0,70.8,309.3,HGVOGI6327,3,0,No,0,25,3545,0,None,2022-05-16
6857,1960-UOTYM,0,61,0,0,1,1,2,UTULIYWUD2236,1,5,52,0,1,16.53,0,1,2,12,1,1,1,0,1,1,1,1,2,0,0,79.2,4016.3,0.0,0,859.56,4875.86,WUMSMX1679,4,0,No,0,22,4509,0,None,2019-05-28
6858,2740-JFBOK,0,35,0,0,0,0,0,RZLYEPGOF8936,0,0,10,4,1,3.01,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.0,226.55,0.0,0,30.1,256.65,HVENGB3262,5,0,No,0,71,5299,0,None,2014-11-23
6859,6500-JVEGC,0,56,0,0,0,0,0,EDUBBHUNZ4271,0,0,68,0,1,11.22,1,1,1,7,1,1,1,0,1,0,0,1,1,0,0,101.35,7110.75,0.0,0,762.96,7873.71,TFKBUK8895,4,0,No,0,60,4941,0,None,2013-06-15
6860,5245-VDBUR,1,58,0,0,1,0,0,OAEMYXUHV3798,1,4,52,0,0,0.0,0,1,2,8,1,0,1,0,0,0,0,1,1,0,1,35.45,1958.95,0.0,0,0.0,1958.95,SUUMMQ7268,4,0,No,0,47,5509,0,None,2016-04-21
6861,8469-SNFFH,0,40,0,0,1,0,0,RWODMEKPD2436,0,0,70,0,1,43.46,1,1,2,21,1,1,1,1,1,0,0,1,1,0,0,79.4,5528.9,0.0,0,3042.2,8571.1,TDPGKY7326,4,0,No,0,38,5991,0,None,2018-01-26
6862,2144-ESWKO,0,47,0,0,0,0,0,NFBTASSMC4788,0,0,43,0,0,0.0,0,1,3,4,1,0,1,0,0,0,0,1,1,1,1,35.2,1463.7,0.0,0,0.0,1463.7,ANNJXM6155,3,0,No,0,70,5268,0,None,2014-12-02
6863,1241-FPMOF,0,31,0,0,0,0,0,KFBLHGXDE5448,0,0,52,0,1,21.98,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,19.65,1025.05,0.0,0,1142.96,2168.01,HPEWEZ7765,4,0,No,0,24,5157,0,None,2017-05-26
6864,9928-BZVLZ,1,58,0,0,0,0,0,HXXBGVEXO7573,0,0,12,4,0,0.0,0,1,2,7,1,0,1,1,0,1,1,1,2,0,1,49.85,552.1,0.0,0,0.0,552.1,SLJBPK3863,3,0,No,0,20,3100,0,None,2021-07-01
6865,4114-QMKVN,1,25,1,0,1,1,1,EXBSZUQRE5683,1,7,56,0,1,7.31,1,1,2,76,1,1,0,0,0,1,1,0,1,0,0,68.75,3815.4,0.0,110,409.36,4334.76,AYHJSK8739,3,0,No,0,53,6494,0,None,2016-11-24
6866,2775-SEFEE,0,56,0,0,0,1,1,RZDCKWBFN6947,0,0,10,0,1,29.95,1,1,2,19,1,1,0,1,0,0,0,1,2,1,0,61.9,619.0,0.0,0,299.5,918.5,YHWMZS3317,4,0,No,0,65,5188,0,None,2022-08-12
6867,9003-CPATH,0,53,0,0,0,0,0,BARUMKWCK7892,0,0,42,0,1,9.46,1,1,1,14,0,0,1,0,0,0,0,1,0,0,0,79.9,3313.4,23.47,0,397.32,3687.25,PLHGVQ8435,4,0,No,0,70,2583,0,None,2018-10-26
6868,7956-XQWGU,0,43,0,0,0,0,0,EBXXLHWKB8425,0,0,27,0,1,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19.4,460.25,29.59,0,69.93,500.59,UFZBSE8423,4,0,No,0,25,5975,0,None,2018-08-04
6869,2369-FEVNO,0,36,0,0,0,0,0,SRBFLKOLN2924,0,0,1,0,1,7.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19.9,19.9,0.0,0,7.76,27.66,UDPWUQ4811,3,2,No,0,52,4590,0,None,2022-12-30
6870,5115-SQAAU,1,55,0,0,1,1,1,RXCWRKTAJ7349,1,5,69,0,1,20.98,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,25.6,1673.4,28.09,0,1447.62,3092.93,NYTLIJ7218,4,0,No,0,60,6053,0,None,2021-09-21
