Customer ID,Age,Number of Dependents,Membership,Satisfaction Score,Tech services,Streaming services,Combined Product,Contract,Tenure in Months,Monthly Charge,Total Revenue,Churn Value
2087-QAREY,60,0,Offer D,4,2,0,2,Month-to-Month,22,54.7,2055.01,0
4423-JWZJN,57,2,Offer B,5,1,1,1,One Year,64,90.25,8531.55,0
6490-FGZAT,33,0,Offer E,5,0,0,4,Month-to-Month,6,20.65,303.34,0
7452-FOLON,45,2,None,3,0,0,4,One Year,39,25.45,2774.68,0
2320-TZRRH,38,0,None,3,0,0,4,One Year,20,19.5,1177.95,0
4942-VZZOM,40,0,Offer B,2,1,1,3,One Year,64,66.15,6789.94,0
7502-BNYGS,29,0,Offer B,1,1,2,3,Month-to-Month,46,69.1,4634.48,0
6147-CBCRA,34,0,None,3,0,0,4,Month-to-Month,33,20.05,806.4,0
6047-SUHPR,60,2,None,4,3,0,3,One Year,39,59.8,3022.05,0
9752-ZNQUT,51,0,Offer E,5,1,0,2,Month-to-Month,1,48.6,56.59,0
5666-MBJPT,22,0,Offer B,3,0,0,4,Two Year,65,25.1,3052.95,0
7312-XSBAT,47,0,Offer E,5,1,0,3,Month-to-Month,1,49.75,91.54,0
3096-GKWEB,42,0,None,4,0,2,1,Month-to-Month,18,94.75,2306.96,0
2371-JQHZZ,54,0,None,5,0,2,1,Month-to-Month,24,93,3413.89,0
0674-GCDXG,20,0,Offer B,2,3,1,3,Two Year,63,71.9,7162.37,0
1121-QSIVB,39,3,Offer B,5,1,2,3,One Year,44,77.55,3694.18,0
4396-KLSEH,26,0,Offer E,4,0,0,4,Month-to-Month,4,19.85,90.52,0
2824-MYYBN,43,2,None,2,0,2,1,Month-to-Month,37,95.25,3373.35,0
6345-HOVES,59,0,None,2,0,0,4,Month-to-Month,34,25.05,852.7,0
8318-LCNBW,53,0,None,5,2,2,2,One Year,35,53.15,1930.9,0
6469-QJKZW,35,0,None,1,0,0,4,Month-to-Month,4,20.15,274.76,0
6370-ZVHDV,52,0,Offer B,3,0,0,4,Two Year,61,25.3,4017.47,0
5915-DGNVC,47,0,Offer B,3,3,1,3,One Year,49,71.8,4701.95,0
6260-XLACS,49,0,None,4,0,0,4,One Year,4,19.7,209.96,0
3566-CAAYU,28,3,Offer B,5,3,1,2,Two Year,64,49.85,3210.35,0
4983-CCWMC,43,0,None,3,0,0,1,Month-to-Month,3,69.6,314.31,0
9103-CXVOK,31,2,None,3,0,0,4,Month-to-Month,1,19.75,50.13,0
2896-TBNBE,46,0,Offer B,5,2,0,1,One Year,40,80.8,3651.55,0
3841-CONLJ,33,0,None,5,0,1,2,Month-to-Month,1,35,35,0
4475-NVTLU,21,1,Offer B,5,0,0,4,Two Year,45,19.2,1679.05,0
9386-LDCZR,19,0,Offer B,3,4,0,1,One Year,43,90.65,5463.84,0
9585-KKMFD,24,1,None,3,0,0,4,Two Year,41,20,1536.62,0
5399-ZIMKF,58,0,None,3,1,0,1,Month-to-Month,5,74.65,547.7,0
0336-KXKFK,43,0,None,4,3,2,2,Two Year,72,61.2,4390.25,0
5619-XZZKR,47,0,None,2,0,0,4,One Year,4,19.95,95.64,0
3948-FVVRP,43,2,None,3,2,0,3,Month-to-Month,9,54.8,852.94,0
0983-TATYJ,42,0,None,1,1,0,3,One Year,33,51.45,3345.87,0
1813-JYWTO,59,0,None,3,1,0,1,Two Year,72,80.45,6316.16,0
6719-OXYBR,41,0,None,5,1,1,1,Month-to-Month,15,85.3,1629.35,0
6476-YHMGA,63,1,None,1,3,2,3,Month-to-Month,15,76.5,1752.15,0
0168-XZKBB,34,0,None,4,0,1,1,Month-to-Month,19,86.85,1713.36,0
3785-NRHYR,40,0,None,5,0,0,4,Month-to-Month,1,19.65,36.56,0
4537-DKTAL,26,0,Offer E,3,0,0,3,Month-to-Month,2,45.55,178.2,0
5602-BVFMK,58,0,None,4,0,0,4,One Year,12,19.3,730.11,0
6297-NOOPG,41,0,None,5,3,2,1,Two Year,70,110.5,9749.85,0
8204-TIFGJ,38,0,None,5,0,0,4,Month-to-Month,23,20.3,844.58,0
8903-XEBGX,22,1,Offer E,3,0,1,3,Month-to-Month,2,55.3,196.51,0
1089-XZWHH,43,3,None,2,0,0,4,Two Year,24,19.7,1605.25,0
2325-WINES,44,0,None,2,2,2,1,One Year,32,104.05,3871.57,0
6064-ZATLR,44,0,None,4,2,0,3,Two Year,27,52.85,1783.5,0
7824-PANSQ,52,0,None,4,1,0,1,Month-to-Month,58,80.65,7398.21,0
9648-BCHKM,22,3,None,4,0,0,4,Two Year,18,24.65,1257.77,0
2888-ADFAO,47,3,None,3,0,0,4,Two Year,47,21.3,1227.45,0
8707-HOEDG,26,3,None,2,3,2,1,Two Year,70,110.2,8225.5,0
4072-IPYLT,32,2,None,4,1,0,3,Month-to-Month,36,51.05,2525.28,0
7167-PCEYD,31,0,None,3,0,0,4,Two Year,67,19.8,1627.54,0
4936-YPJNK,56,0,None,4,0,0,4,Month-to-Month,10,19.9,437.85,0
4817-KEQSP,43,2,None,3,0,0,4,Two Year,71,19.85,2521.99,0
6408-WHTEF,45,2,None,3,4,2,3,Two Year,72,89.4,6574.55,0
9251-AWQGT,19,3,None,3,0,0,4,Two Year,48,20,1404.86,0
8749-CLJXC,56,0,None,3,0,0,4,Month-to-Month,1,20.05,33.56,0
7989-VCQOH,29,1,None,3,3,2,3,Month-to-Month,18,83.25,1796.37,0
8882-TLVRW,52,1,None,1,3,0,2,Two Year,69,39.1,2779.5,0
3580-GICBM,56,1,None,3,0,0,4,Two Year,61,24.2,3570.44,0
9730-DRTMJ,26,0,None,1,2,1,3,One Year,32,72.8,2826.17,0
4686-UXDML,24,0,None,2,1,2,1,Month-to-Month,21,99.85,2514.61,0
0932-YIXYU,50,0,None,4,0,0,4,Two Year,47,20.25,1445.75,0
7480-SPLEF,63,2,None,3,0,0,4,Two Year,69,26,2596.95,0
7636-XUHWW,56,0,Offer E,4,0,0,4,Month-to-Month,2,19.9,41.34,0
1431-CYWMH,35,1,Offer D,4,0,0,4,Month-to-Month,22,19.05,1475.95,0
6349-JDHQP,62,0,None,4,0,0,4,Two Year,53,19.85,2046.53,0
5847-MXBEO,42,0,Offer D,5,0,0,4,One Year,22,20.3,703.02,0
1116-FRYVH,29,3,None,1,3,0,2,Two Year,48,39.4,2108.65,0
9633-XQABV,33,0,Offer E,4,0,0,1,Month-to-Month,3,70.25,305.9,0
1183-CANVH,55,0,Offer D,5,1,1,3,One Year,23,60,1379.12,0
1972-XMUWV,46,0,None,5,1,1,2,Two Year,65,59.8,4473.15,0
8679-LZBMD,30,0,None,2,0,2,1,One Year,44,90.65,5019.15,0
3407-JMJQQ,22,1,None,3,3,2,1,Two Year,71,109,7942.44,0
6252-DFGTK,64,0,None,2,3,0,3,One Year,37,68.1,3602.57,0
1539-LNKHM,53,0,Offer D,4,0,0,4,Month-to-Month,12,20.4,545,0
8645-KOMJQ,20,2,Offer A,4,3,2,3,Two Year,69,81.95,8993.44,0
0289-IVARM,57,0,None,3,3,0,3,Month-to-Month,35,60.55,3550.95,0
9761-XUJWD,22,0,None,3,2,1,3,Month-to-Month,5,65.6,382.9,0
4057-FKCZK,40,2,None,4,0,1,1,Two Year,58,82.5,6563.99,0
4291-TPNFG,56,0,Offer A,3,4,1,3,Two Year,72,82.3,8229.43,0
6087-YPWHO,56,0,Offer A,5,4,0,3,Two Year,72,68.15,6055.02,0
3090-QFUVD,48,0,None,4,0,0,4,Month-to-Month,1,20.3,24.39,0
1722-LDZJS,38,3,None,1,0,0,4,One Year,53,20.2,2151.47,0
1818-ESQMW,31,0,Offer C,4,2,1,1,Month-to-Month,27,89.2,3453.34,0
7401-RUBNK,25,0,Offer D,3,1,0,1,Month-to-Month,18,74.8,2217.27,0
0506-YLVKJ,54,1,None,4,0,0,4,Two Year,46,20.2,3029.77,0
8661-BOYNW,38,0,Offer A,5,3,2,3,Two Year,72,84.4,6474.45,0
4815-GBTCD,55,0,None,5,0,0,2,Month-to-Month,4,25.15,99.95,0
2805-AUFQN,42,0,Offer C,3,0,0,4,Two Year,25,19.8,823.45,0
0980-PVMRC,27,3,None,3,1,2,2,Month-to-Month,40,50.85,2036.55,0
7233-DRTRF,47,0,None,3,2,2,1,Month-to-Month,63,102.4,7562.3,0
3873-NFTGI,54,0,Offer D,3,1,0,3,Month-to-Month,14,55.5,1026.27,0
7048-GXDAY,55,0,Offer C,2,2,2,1,Month-to-Month,39,106.4,4710.28,0
8571-ZCMCX,37,2,None,3,3,2,2,Two Year,47,60,2768.65,0
1169-WCVAK,42,0,Offer D,1,3,0,1,Month-to-Month,19,88.8,2319.3,0
7129-CAKJW,62,0,Offer D,3,1,0,1,Month-to-Month,17,80.05,2109.97,0
3570-YUEKJ,40,0,None,3,1,0,3,Month-to-Month,42,49.55,2443.77,0
1555-HAPSU,25,2,Offer A,5,0,0,4,Two Year,71,23.9,3751.61,0
8464-EETCQ,45,0,None,4,0,0,4,Two Year,57,18.8,2216.68,0
2419-FSORS,29,0,Offer A,3,3,2,1,Two Year,72,108.4,8488.46,0
8132-YPVBX,28,0,None,1,1,1,1,Month-to-Month,6,85.95,758.44,0
6754-LZUKA,29,0,None,3,2,2,3,Two Year,61,80.9,6354.41,0
8099-MZPUJ,49,2,None,3,4,2,1,Two Year,48,111.8,6047.01,0
0787-LHDYT,36,0,Offer D,3,0,0,4,Month-to-Month,16,20.6,865.29,0
0374-IOEGQ,62,0,None,5,0,0,2,Month-to-Month,3,44.6,169.47,0
3197-NNYNB,47,0,Offer B,4,2,2,1,Two Year,65,105.1,8435.6,0
3396-DKDEL,45,3,Offer A,4,4,2,1,Two Year,70,115.15,9045.2,0
1752-OZXFY,39,0,Offer B,3,1,1,3,One Year,60,59.8,4475.55,0
9066-QRSDU,23,0,Offer A,5,0,0,4,One Year,69,26.3,3287.07,0
9867-NNXLC,43,0,Offer D,5,0,0,4,Month-to-Month,22,20.05,1216.44,0
5321-NTRKC,25,1,Offer A,3,2,2,3,Two Year,66,79.85,7545.61,0
3161-GETRM,61,3,Offer C,3,1,1,1,Month-to-Month,34,90.05,3778.7,0
0402-OAMEN,36,1,Offer A,3,0,0,4,Two Year,72,24.45,3189.42,0
6933-VLYFX,64,2,Offer C,2,3,2,4,One Year,31,59.95,1848.8,0
6754-WKSHP,61,2,Offer C,4,0,0,4,One Year,30,25.35,851.4,0
5055-MGMGF,35,0,Offer B,3,2,2,1,Month-to-Month,65,105.05,9621.1,0
4641-FROLU,49,1,Offer C,2,0,0,4,Two Year,30,19.3,950.9,0
2862-JVEOY,33,0,None,2,0,0,4,One Year,6,19.15,187.64,0
2969-QWUBZ,53,0,None,3,1,2,4,Month-to-Month,2,51.4,96.8,0
9822-BIIGN,61,3,Offer B,5,2,1,2,Month-to-Month,53,71.85,5288.58,0
1534-OULXE,34,2,Offer B,4,1,0,3,One Year,61,49.7,5575.25,0
2971-SGAFL,34,0,Offer D,4,2,2,3,Month-to-Month,13,78.75,1544.55,0
2905-KFQUV,61,0,None,3,0,0,1,Month-to-Month,2,70.4,169.78,0
3370-HXOPH,50,0,None,4,0,0,1,Month-to-Month,3,76.1,300.65,0
9391-YZEJW,42,0,Offer B,3,0,2,1,One Year,62,94,7759.18,0
9958-MEKUC,26,2,Offer A,4,4,1,1,Two Year,72,103.95,10824.66,0
0281-CNTZX,56,0,Offer B,1,0,0,4,Two Year,63,19.95,3651.48,0
9114-VEPUF,19,0,Offer B,3,2,1,1,One Year,62,96.1,7893.07,0
7876-BEUTG,34,0,Offer D,3,0,0,3,Month-to-Month,15,48.8,1118.2,0
2338-BQEZT,38,0,Offer B,3,1,0,3,Month-to-Month,55,50.55,3031.85,0
9873-MNDKV,59,0,Offer D,5,0,0,3,Month-to-Month,11,44.65,793.01,0
8241-JUIQO,24,0,Offer B,2,0,0,4,One Year,61,19.45,2916.86,0
2194-IIQOF,38,0,Offer A,3,4,2,3,Two Year,71,89.3,7801.55,0
9631-RXVJM,33,0,Offer C,3,0,0,4,Two Year,35,19.25,826.3,0
9584-EXCDZ,53,0,Offer D,5,0,0,1,Month-to-Month,17,70.5,1875.86,0
5093-FEGLU,21,0,Offer B,3,0,0,4,Two Year,47,19.65,3078.85,0
2621-UDNLU,35,0,None,4,0,0,4,Month-to-Month,3,20.85,107.31,0
7526-IVLYU,46,0,None,5,0,0,4,Month-to-Month,3,19.65,175.12,0
9214-EKVXR,51,0,None,3,0,0,3,Month-to-Month,1,44,70.15,0
3410-MHHUM,40,2,Offer B,3,2,1,1,One Year,44,94.4,5422.59,0
2122-YWVYA,44,0,Offer D,3,1,0,1,Month-to-Month,18,75.4,1650.58,0
2296-DKZFP,25,0,Offer B,5,3,1,3,Two Year,65,71,4470.05,0
8909-BOLNL,40,0,None,1,0,0,4,One Year,3,21.2,88.2,0
6603-YRDCJ,19,0,Offer C,3,3,0,3,Two Year,33,61.05,2542.77,0
3229-USWAR,40,0,Offer C,4,3,2,3,One Year,34,79.95,2908.18,0
2138-VFAPZ,40,1,Offer D,4,0,0,4,Two Year,14,19.7,478.27,0
6131-JLWZM,27,0,Offer D,3,0,0,4,Month-to-Month,13,20.3,561.53,0
0269-XFESX,22,3,None,3,0,0,4,One Year,23,24.35,1642.96,0
1709-EJDOX,33,3,Offer B,2,0,0,4,Two Year,47,19.75,2901.28,0
4316-XCSLJ,35,3,None,3,1,0,3,Month-to-Month,17,50.3,1622.17,0
0383-CLDDA,42,0,Offer A,3,3,2,3,Two Year,69,85.35,7171.83,0
2709-UQGNP,38,0,None,5,1,0,2,Month-to-Month,10,51.65,1014.9,0
3549-ZTMNH,56,1,None,3,0,0,4,Two Year,12,24,583.69,0
8033-ATFAS,32,2,Offer C,5,1,1,2,Month-to-Month,39,59.85,4218.96,0
0562-HKHML,39,1,Offer A,4,0,0,4,Two Year,71,23.9,2974.69,0
8277-RVRSV,22,1,Offer C,1,0,0,4,One Year,33,24.15,856.73,0
7054-ENNGU,19,0,None,4,1,0,2,Month-to-Month,9,50.85,579.91,0
1455-HFBXA,61,0,Offer B,1,3,0,1,Two Year,52,91.6,5624.84,0
9402-CXWPL,25,0,Offer A,5,1,2,1,One Year,70,98.9,7425.9,0
1628-BIZYP,60,0,None,5,1,1,1,Month-to-Month,1,85,100.2,0
0082-LDZUE,54,0,Offer E,3,0,0,3,Month-to-Month,1,44.3,87.25,0
5343-SGUBI,43,0,Offer B,3,1,0,1,One Year,52,80.2,6528.4,0
0856-NAOES,29,0,Offer E,3,1,1,3,Month-to-Month,6,60.9,688.12,0
1976-AZZPJ,47,0,Offer E,3,2,0,2,Month-to-Month,7,34.2,256.6,0
6156-UZDLF,19,0,Offer C,3,3,0,1,One Year,26,87.15,3466.44,0
3099-OONVS,34,1,Offer C,3,2,0,3,Month-to-Month,25,54.3,2246.05,0
9500-WBGRP,19,0,Offer A,4,0,0,4,Two Year,69,19.1,4200.66,0
5183-KLYEM,30,0,Offer A,2,4,2,1,Two Year,72,112.75,10729.88,0
5144-PQCDZ,55,0,None,5,0,0,4,Month-to-Month,4,19.95,198.69,0
8514-VZHEB,35,2,Offer B,5,0,0,4,Two Year,59,19.5,2254.1,0
6625-IUTTT,29,0,Offer A,3,2,1,2,Two Year,67,65.55,7734.13,0
0068-FIGTF,20,0,Offer C,5,3,2,3,One Year,27,78.2,3399.52,0
5965-GGPRW,41,2,Offer A,3,2,2,1,Two Year,72,105.25,10205.35,0
8035-PWSEV,60,0,Offer E,1,2,1,1,Month-to-Month,6,89.25,702.33,0
2236-HILPA,55,2,Offer B,4,0,0,4,Two Year,62,20.65,1909.75,0
1840-BIUOG,23,0,None,3,2,1,3,One Year,20,68.7,2066.2,0
1356-MKYSK,44,0,Offer E,4,3,2,3,Month-to-Month,6,78.65,772.84,0
6080-LNESI,63,0,Offer B,5,0,0,4,Two Year,51,24.75,2156.17,0
1830-IPXVJ,44,2,Offer B,5,0,0,4,Two Year,61,19.75,2861,0
8398-TBIYD,45,0,Offer A,4,2,0,1,Two Year,72,84.7,6795.71,0
9418-RUKPH,26,3,Offer C,4,0,0,4,Two Year,38,19.95,2652.6,0
4712-AUQZO,53,0,None,1,2,0,2,Month-to-Month,18,33.6,550.35,0
9711-FJTBX,60,1,None,2,3,0,1,One Year,56,85.85,5436.68,0
2908-ZTPNF,41,0,Offer C,4,2,0,4,Month-to-Month,36,34.85,1267.2,0
1414-YADCW,45,0,Offer A,3,3,0,1,Two Year,70,84.6,5781.1,0
8756-RDDLT,53,0,None,3,2,1,4,Month-to-Month,68,44.95,3085.35,0
2862-PFNIK,47,3,None,3,0,0,4,Month-to-Month,1,24.7,24.7,0
5816-QVHRX,26,0,None,4,1,2,1,Month-to-Month,37,100.3,5208.62,0
4430-YHXGG,20,3,Offer E,2,0,0,4,Month-to-Month,4,25.45,240.08,0
6888-SBYAI,56,0,Offer E,4,1,0,2,Month-to-Month,1,50.7,88.75,0
7395-XWZOY,45,0,None,2,4,1,2,Month-to-Month,20,55,1165.55,0
7169-YWAMK,52,1,None,1,3,1,3,Two Year,72,68.4,6004.47,0
6859-RKMZJ,38,0,None,3,0,1,3,Month-to-Month,11,55.05,1094.35,0
2729-VNVAP,35,1,None,3,0,0,4,Two Year,33,19.8,1054.18,0
2049-BAFNW,60,0,Offer E,5,2,0,2,Month-to-Month,1,35.9,35.9,0
3842-QTGDL,59,0,None,1,2,0,1,Month-to-Month,16,80.75,2057.3,0
7163-OCEQI,64,2,None,2,2,2,3,One Year,22,78.65,2459.05,0
9782-LGXMC,35,1,None,3,3,0,3,Month-to-Month,49,61.75,4753.36,0
5975-BAICR,36,2,None,3,2,1,3,One Year,36,63.7,3896.7,0
4673-KKSLS,56,0,None,1,3,0,1,Month-to-Month,31,87.6,4062.77,0
4853-OITSN,33,0,Offer E,1,1,1,1,Month-to-Month,5,89.15,491.95,0
9800-OUIGR,61,1,None,5,0,0,4,Two Year,66,20,1890.98,0
2324-EFHVG,37,0,None,4,2,2,1,Two Year,64,104.4,9625.13,0
7094-MSZAO,55,3,None,3,0,0,4,Month-to-Month,10,20.05,356.8,0
6907-CQGPN,40,0,None,3,2,0,2,Month-to-Month,29,34.3,1004.75,0
0780-XNZFN,60,0,None,3,0,0,4,Two Year,57,20.65,1221.93,0
0239-OXEXL,37,0,None,3,2,0,1,Month-to-Month,46,84.25,5938.02,0
2675-IJRGJ,62,0,None,4,0,0,4,Two Year,53,19.65,2206.01,0
7049-GKVZY,45,0,None,5,3,2,2,One Year,17,79.85,1603.08,0
8577-QSOCG,54,1,None,2,0,0,4,Two Year,38,20.2,1765.97,0
3721-CNZHX,49,0,None,5,0,0,4,One Year,15,19.8,387.7,0
0212-ISBBF,51,0,None,2,1,2,4,Month-to-Month,22,50.35,1098.85,0
3585-YNADK,25,0,None,3,3,1,2,One Year,57,74.6,4746.86,0
1099-GODLO,62,3,None,1,0,0,4,Two Year,1,20.35,50.44,0
6828-HMKWP,24,1,None,2,0,0,4,Two Year,12,21.05,858.45,0
1472-TNCWL,55,1,None,5,1,2,1,Month-to-Month,36,94.7,4279.3,0
2080-GKCWQ,54,0,None,3,1,0,1,Month-to-Month,2,74.95,159.27,0
2193-SFWQW,47,1,None,1,4,2,1,Two Year,72,111.95,9766.86,0
5656-JAMLX,29,0,None,5,0,0,4,Two Year,62,19.85,2132.19,0
3462-BJQQA,23,0,None,5,1,1,1,Month-to-Month,6,89.75,819.17,0
0442-TDYUO,44,0,None,4,0,0,4,Two Year,48,20.05,2622.88,0
6733-LRIZX,42,0,None,5,3,2,1,Two Year,35,108.95,4727.95,0
9503-XJUME,23,2,None,3,0,0,4,One Year,52,19.65,2106.2,0
4367-NHWMM,37,0,None,5,0,0,4,Month-to-Month,1,24.9,24.9,0
3779-OSWCF,38,0,None,4,4,2,2,Two Year,71,93.2,7366.67,0
6736-DHUQI,64,3,None,5,3,0,1,One Year,67,84.8,5830.79,0
1360-RCYRT,45,1,Offer D,5,1,0,2,Month-to-Month,23,30.35,678.75,0
2724-FJDYW,31,3,None,3,2,2,2,One Year,39,54.85,2191.7,0
4451-RWASJ,35,3,Offer D,4,0,0,4,One Year,15,19.5,980.15,0
3460-TJBWI,58,3,None,3,0,0,4,Two Year,24,24.2,785.93,0
5917-HBSDW,20,2,None,3,0,0,4,Month-to-Month,37,19.35,782.91,0
0956-ACVZC,23,0,None,2,1,2,1,One Year,54,94.1,7845.28,0
2325-NBPZG,20,0,None,5,1,0,1,Month-to-Month,3,74.55,263.95,0
4482-FTFFX,23,0,None,3,2,0,3,Month-to-Month,5,56.15,425.75,0
8859-DZTGQ,21,0,None,3,0,0,4,Two Year,33,20.35,1167.59,0
0440-MOGPM,51,0,None,3,2,2,3,One Year,41,80.55,3516.46,0
0020-JDNXP,52,1,None,5,3,2,2,One Year,34,61.25,1993.2,0
3752-CQSJI,59,1,Offer D,3,0,0,4,Month-to-Month,13,20.45,467.7,0
5025-GOOKI,46,0,Offer D,5,0,0,4,Month-to-Month,20,18.9,1024.85,0
2887-JPYLU,58,3,None,5,0,0,3,Month-to-Month,41,45.2,3438.44,0
4770-QAZXN,42,0,Offer D,3,0,0,4,Month-to-Month,13,19.45,834,0
4896-CPRPF,38,3,None,3,0,0,4,Two Year,35,25.45,1287.7,0
9714-EDSUC,25,0,None,4,3,1,1,Month-to-Month,4,94.9,406.55,0
7353-YOWFP,41,0,None,5,0,0,4,One Year,7,20.25,406.28,0
8008-ESFLK,43,0,None,4,4,2,1,One Year,53,110.5,6189.54,0
3363-EWLGO,33,0,None,3,0,0,4,Month-to-Month,5,19.95,283.6,0
1689-YQBYY,43,1,Offer D,5,0,0,1,Month-to-Month,12,76.6,1206.56,0
4487-ZYJZK,60,2,None,3,0,0,4,One Year,38,19.6,2158.46,0
2959-FENLU,64,0,None,4,1,1,1,Month-to-Month,9,85.3,1226.82,0
0708-LGSMF,56,0,Offer D,5,1,1,3,Month-to-Month,13,65.85,1088.41,0
7634-HLQJR,52,1,None,2,0,0,4,Two Year,47,20.05,1084.38,0
0487-RPVUM,49,0,None,5,3,1,1,Month-to-Month,61,99.4,6867.8,0
4079-ULGFR,22,0,Offer D,4,0,0,4,Month-to-Month,16,20,341.78,0
2516-XSJKX,20,2,None,5,3,2,3,Two Year,41,78.45,4450.34,0
0057-QBUQH,31,3,None,2,0,0,4,Two Year,43,25.1,2387.67,0
6599-SFQVE,27,0,None,3,0,1,2,Month-to-Month,6,55,565.82,0
8331-ZXFOE,56,0,None,5,4,0,2,One Year,58,71.1,6754.34,0
4003-FUSHP,62,0,Offer D,1,1,1,2,Month-to-Month,19,61.55,1976.51,0
0356-ERHVT,54,0,Offer D,2,0,0,2,Month-to-Month,11,45.9,664.35,0
7325-ENZFI,37,0,None,5,3,0,2,One Year,39,40.3,1630.4,0
3920-HIHMQ,53,1,None,3,0,0,3,Month-to-Month,26,49.5,1840.49,0
0613-WUXUM,38,3,None,5,0,0,4,Two Year,70,19.2,4105.5,0
4458-KVRBJ,25,0,None,2,0,0,4,Two Year,59,25,3038.01,0
1397-XKKWR,47,0,None,3,2,0,2,One Year,7,35.3,264.8,0
8097-OMULG,63,2,None,4,3,2,3,One Year,59,76.75,5482.36,0
6013-BHCAW,27,3,None,4,2,2,3,Two Year,61,81,6986.71,0
0401-WDBXM,22,3,None,4,2,2,1,Two Year,72,105.55,8152.01,0
3387-PLKUI,27,1,Offer D,3,0,0,4,Month-to-Month,13,18.8,468.87,0
6096-EGVTU,50,1,None,5,0,0,4,One Year,64,24.9,2826.22,0
5081-NWSUP,54,0,Offer D,3,2,1,3,One Year,10,64.9,1060.05,0
2580-ATZSQ,55,2,Offer B,3,3,0,3,One Year,65,61.35,5125.35,0
8085-MSNLK,21,0,Offer B,2,4,2,1,Two Year,62,113.95,9537.56,0
9691-HKOVS,20,0,Offer B,4,4,2,3,One Year,55,90.15,7527.25,0
9881-VCZEP,29,0,None,3,1,0,2,Month-to-Month,25,54.1,1786,0
8757-TFHHJ,55,0,None,3,1,0,2,Month-to-Month,1,49.8,88.01,0
5119-KEPFY,50,0,None,3,0,2,1,Month-to-Month,36,95,3655.89,0
0916-KNFAJ,37,0,Offer B,1,2,1,2,Two Year,61,69.9,4512.79,0
8319-QBEHW,32,3,None,1,1,1,4,One Year,26,39.95,1023.75,0
9625-QNLUX,51,2,None,4,3,2,1,Two Year,68,103.25,8560.88,0
4024-CSNBY,39,0,None,3,4,0,1,Two Year,72,94.25,7743.19,0
7110-BDTWG,59,0,None,5,2,1,4,Two Year,71,47.05,3263.6,0
7493-GVFIO,56,0,Offer B,4,0,0,4,Two Year,57,20.55,1993.28,0
0690-SRQID,20,0,Offer E,1,0,0,4,Month-to-Month,4,19.65,140.67,0
9114-DPSIA,22,3,None,4,4,1,3,Two Year,72,81,5946.56,0
4700-UBQMV,42,3,None,1,1,2,3,One Year,21,75.9,2212.3,0
7711-GQBZC,42,1,None,5,0,0,4,Two Year,71,24.7,3194.34,0
9795-NREXC,41,0,Offer B,5,3,2,3,Two Year,64,85,6242.8,0
8573-CGOCC,48,0,None,3,0,0,4,Month-to-Month,16,19.75,691.54,0
7356-AYNJP,33,0,Offer E,4,0,0,4,One Year,4,23.9,122.94,0
6286-SUUWT,44,0,Offer E,3,0,0,4,Month-to-Month,1,19.95,47.03,0
4819-HJPIW,32,0,None,3,0,0,2,Month-to-Month,18,25.15,476.8,0
8654-DHAOW,47,0,Offer E,5,1,0,3,Month-to-Month,2,54.15,154.25,0
5438-QMDDL,20,0,None,2,1,1,3,Month-to-Month,19,59.8,1288.55,0
9812-GHVRI,50,0,Offer B,3,0,1,1,Month-to-Month,40,83.85,4878.65,0
1228-ZLNBX,25,0,None,3,0,0,1,Month-to-Month,21,75.3,1639.16,0
4226-KKDON,41,0,Offer E,4,2,1,3,Month-to-Month,8,66.65,767.35,0
3831-YCPUO,38,1,None,3,4,2,1,Two Year,72,109.5,10175.46,0
7445-WMRBW,49,0,Offer B,5,3,1,3,One Year,48,73.85,4668.12,0
3308-DGHKL,54,0,None,1,0,0,4,Two Year,69,19.3,2671.96,0
9924-JPRMC,60,0,None,3,4,2,1,Two Year,72,118.2,11174.43,0
0080-EMYVY,64,0,None,4,1,0,2,One Year,14,51.45,1064.41,0
6218-KNUBD,58,0,None,3,1,1,2,Month-to-Month,6,59.45,422.88,0
7337-CINUD,48,3,None,4,0,0,4,Two Year,8,19.5,296.95,0
7609-NRNCA,21,0,None,2,0,0,4,One Year,17,19.55,1001.99,0
0623-EJQEG,50,0,Offer B,1,2,1,1,One Year,65,93.55,6276.05,0
7153-CHRBV,54,1,Offer B,2,3,0,2,One Year,57,59.3,4348.8,0
6198-PNNSZ,54,0,Offer B,5,3,2,1,One Year,56,109.8,8224.21,0
3317-VLGQT,50,0,None,4,0,1,1,Month-to-Month,14,78.1,1184.7,0
4132-POCZS,47,0,None,5,1,1,2,Month-to-Month,52,39.9,2020.9,0
5614-DNZCE,56,0,None,3,4,0,3,Two Year,58,64.9,5504.71,0
3896-RCYYE,61,0,None,4,2,2,2,Month-to-Month,67,53.4,3579.15,0
9638-JIQYA,22,0,None,3,0,0,2,Month-to-Month,2,24.9,59.7,0
3726-TBHQT,25,1,None,5,4,2,1,Two Year,71,114,9982.85,0
3190-ITQXP,42,1,None,4,0,0,4,Two Year,46,20.25,2162.25,0
3039-MJSLN,36,3,None,4,0,0,4,Month-to-Month,3,20.2,105.89,0
0178-CIIKR,60,0,None,1,0,0,4,Month-to-Month,3,19.95,66.07,0
5774-QPLTF,40,2,None,3,0,0,4,One Year,50,20.35,2287.95,0
5010-IPEAQ,29,2,None,3,4,1,4,Two Year,67,54.2,3623.95,0
8990-YOZLV,46,0,Offer A,5,3,0,2,Two Year,69,66.9,5537.69,0
3069-SSVSN,50,0,None,3,0,0,2,One Year,1,25.85,25.85,0
